game_pk,game_date,player_id,player_name,team,opposing_team,season,pa,ab,h,singles,doubles,triples,hr,bb,hbp,so,sb,cs,rbi,tb
823435,2026-07-25,700250,"Rice, Ben",NYY,PHI,2026,4,4,0,0,0,0,0,0,0,2,0,0,0,0
823483,2026-04-01,671277,"García Jr., Luis",WSH,PHI,2026,2,2,1,1,0,0,0,0,0,1,0,0,0,1
823483,2026-04-01,678554,"Mead, Curtis",WSH,PHI,2026,3,3,0,0,0,0,0,0,0,0,0,0,0,0
823483,2026-04-01,682928,"Abrams, CJ",WSH,PHI,2026,5,4,1,0,0,0,1,1,0,1,0,0,3,4
823483,2026-04-01,683083,"Nuñez, Nasim",WSH,PHI,2026,4,4,0,0,0,0,0,0,0,2,0,0,0,0
823483,2026-04-01,686452,"Millas, Drew",WSH,PHI,2026,4,4,1,1,0,0,0,0,0,2,0,0,2,1
823483,2026-04-01,686894,"Wiemer, Joey",WSH,PHI,2026,5,5,2,2,0,0,0,1,0,2,0,0,0,2
823483,2026-04-01,691781,"House, Brady",WSH,PHI,2026,5,4,2,1,1,0,0,1,0,0,0,0,0,3
823483,2026-04-01,695578,"Wood, James",WSH,PHI,2026,5,5,0,0,0,0,0,0,0,1,0,0,0,0
823483,2026-04-01,695734,"Lile, Daylen",WSH,PHI,2026,5,5,2,2,0,0,0,0,0,1,0,0,0,2
823483,2026-04-01,696285,"Young, Jacob",WSH,PHI,2026,4,3,1,1,0,0,0,1,0,1,0,0,0,1
823484,2026-03-30,671277,"García Jr., Luis",WSH,PHI,2026,6,6,2,1,1,0,0,0,0,0,0,0,3,3
823484,2026-03-30,677588,"Tena, José",WSH,PHI,2026,5,5,3,3,0,0,0,0,0,1,0,0,2,3
823484,2026-03-30,678391,"Vivas, Jorbit",WSH,PHI,2026,5,3,2,2,0,0,0,1,0,0,0,0,1,2
823484,2026-03-30,682928,"Abrams, CJ",WSH,PHI,2026,6,6,2,2,0,0,0,0,0,0,0,0,1,2
823484,2026-03-30,686452,"Millas, Drew",WSH,PHI,2026,5,4,1,1,0,0,0,1,0,1,0,0,1,1
823484,2026-03-30,686894,"Wiemer, Joey",WSH,PHI,2026,5,5,2,2,0,0,0,1,0,0,0,0,1,2
823484,2026-03-30,691781,"House, Brady",WSH,PHI,2026,6,6,2,2,0,0,0,0,0,2,0,0,1,2
823484,2026-03-30,695578,"Wood, James",WSH,PHI,2026,6,4,1,0,1,0,0,2,0,2,0,0,1,2
823484,2026-03-30,695734,"Lile, Daylen",WSH,PHI,2026,6,6,2,1,1,0,0,0,0,0,0,0,2,3
823485,2026-03-31,660688,"Ruiz, Keibert",WSH,PHI,2026,4,4,0,0,0,0,0,0,0,1,0,0,0,0
823485,2026-03-31,671277,"García Jr., Luis",WSH,PHI,2026,4,4,0,0,0,0,0,0,0,1,0,0,0,0
823485,2026-03-31,677588,"Tena, José",WSH,PHI,2026,4,4,0,0,0,0,0,0,0,3,0,0,0,0
823485,2026-03-31,678391,"Vivas, Jorbit",WSH,PHI,2026,2,2,1,1,0,0,0,0,0,1,0,0,0,1
823485,2026-03-31,678554,"Mead, Curtis",WSH,PHI,2026,2,1,0,0,0,0,0,1,0,0,0,0,0,0
823485,2026-03-31,682928,"Abrams, CJ",WSH,PHI,2026,4,4,1,1,0,0,0,0,0,0,0,0,0,1
823485,2026-03-31,683083,"Nuñez, Nasim",WSH,PHI,2026,4,4,2,2,0,0,0,0,0,2,0,0,0,2
823485,2026-03-31,686894,"Wiemer, Joey",WSH,PHI,2026,4,3,0,0,0,0,0,1,0,2,0,0,0,0
823485,2026-03-31,695578,"Wood, James",WSH,PHI,2026,5,5,1,0,1,0,0,0,0,2,0,0,1,2
823485,2026-03-31,695734,"Lile, Daylen",WSH,PHI,2026,4,4,3,2,1,0,0,0,0,0,0,0,1,4
823494,2026-09-22,502671,"Goldschmidt, Paul",NYY,TB,2026,1,1,0,0,0,0,0,0,0,0,0,0,0,0
823494,2026-09-22,641355,"Bellinger, Cody",NYY,TB,2026,4,3,0,0,0,0,0,1,0,1,0,0,0,0
823494,2026-09-22,641857,"McMahon, Ryan",NYY,TB,2026,2,2,0,0,0,0,0,0,0,1,0,0,0,0
823494,2026-09-22,665862,"Chisholm Jr., Jazz",NYY,TB,2026,4,3,1,1,0,0,0,1,0,1,0,0,0,1
823494,2026-09-22,669224,"Wells, Austin",NYY,TB,2026,3,2,0,0,0,0,0,1,0,1,0,0,0,0
823494,2026-09-22,671218,"Ramos, Heliot",NYY,TB,2026,4,4,1,0,1,0,0,0,0,2,0,0,0,2
823494,2026-09-22,671277,"García Jr., Luis",NYY,TB,2026,4,4,0,0,0,0,0,0,0,1,0,0,0,0
823494,2026-09-22,682987,"Jones, Spencer",NYY,TB,2026,4,3,0,0,0,0,0,1,0,2,0,0,0,0
823494,2026-09-22,700250,"Rice, Ben",NYY,TB,2026,4,4,0,0,0,0,0,0,0,3,0,0,0,0
823494,2026-09-22,806146,"Lombard Jr., George",NYY,TB,2026,4,4,1,1,0,0,0,0,0,1,0,0,1,1
823495,2026-09-13,592450,"Judge, Aaron",NYY,NYM,2026,3,3,0,0,0,0,0,0,0,3,0,0,0,0
823495,2026-09-13,641355,"Bellinger, Cody",NYY,NYM,2026,4,4,0,0,0,0,0,0,0,0,0,0,0,0
823495,2026-09-13,641857,"McMahon, Ryan",NYY,NYM,2026,3,3,0,0,0,0,0,0,0,0,0,0,0,0
823495,2026-09-13,669224,"Wells, Austin",NYY,NYM,2026,3,3,1,0,0,0,1,0,0,2,0,0,1,4
823495,2026-09-13,671277,"García Jr., Luis",NYY,NYM,2026,3,3,0,0,0,0,0,0,0,0,0,0,0,0
823495,2026-09-13,676609,"Caballero, José",NYY,NYM,2026,3,2,0,0,0,0,0,1,0,2,0,0,0,0
823495,2026-09-13,682987,"Jones, Spencer",NYY,NYM,2026,3,3,1,1,0,0,0,0,0,0,0,0,0,1
823495,2026-09-13,683011,"Volpe, Anthony",NYY,NYM,2026,3,2,0,0,0,0,0,1,0,1,0,0,0,0
823495,2026-09-13,700250,"Rice, Ben",NYY,NYM,2026,4,2,1,0,0,0,1,2,0,1,0,0,1,4
823496,2026-09-12,502671,"Goldschmidt, Paul",NYY,NYM,2026,4,4,1,0,1,0,0,0,0,0,0,0,0,2
823496,2026-09-12,592450,"Judge, Aaron",NYY,NYM,2026,4,4,0,0,0,0,0,0,0,1,0,0,0,0
823496,2026-09-12,641355,"Bellinger, Cody",NYY,NYM,2026,4,4,2,1,0,0,1,0,0,0,0,0,2,5
823496,2026-09-12,642708,"Rosario, Amed",NYY,NYM,2026,4,4,0,0,0,0,0,0,0,0,0,0,0,0
823496,2026-09-12,645305,"Sánchez, Ali",NYY,NYM,2026,1,1,1,1,0,0,0,0,0,0,0,0,0,1
823496,2026-09-12,669224,"Wells, Austin",NYY,NYM,2026,2,2,0,0,0,0,0,0,0,0,0,0,0,0
823496,2026-09-12,671218,"Ramos, Heliot",NYY,NYM,2026,4,4,1,1,0,0,0,0,0,2,0,0,0,1
823496,2026-09-12,682987,"Jones, Spencer",NYY,NYM,2026,4,4,2,2,0,0,0,0,0,2,0,0,0,2
823496,2026-09-12,683011,"Volpe, Anthony",NYY,NYM,2026,3,3,0,0,0,0,0,0,0,0,0,0,0,0
823496,2026-09-12,806146,"Lombard Jr., George",NYY,NYM,2026,4,3,0,0,0,0,0,1,0,1,0,0,0,0
823497,2026-09-09,592450,"Judge, Aaron",NYY,COL,2026,4,4,2,2,0,0,0,0,0,1,0,0,0,2
823497,2026-09-09,641355,"Bellinger, Cody",NYY,COL,2026,4,4,1,0,0,0,1,0,0,1,0,0,1,4
823497,2026-09-09,641857,"McMahon, Ryan",NYY,COL,2026,4,4,0,0,0,0,0,0,0,1,0,0,0,0
823497,2026-09-09,669224,"Wells, Austin",NYY,COL,2026,3,2,0,0,0,0,0,1,0,0,0,0,0,0
823497,2026-09-09,671277,"García Jr., Luis",NYY,COL,2026,4,4,2,0,1,0,1,0,0,2,0,0,1,6
823497,2026-09-09,676609,"Caballero, José",NYY,COL,2026,3,3,0,0,0,0,0,0,0,0,0,0,0,0
823497,2026-09-09,682987,"Jones, Spencer",NYY,COL,2026,4,2,1,0,1,0,0,2,0,0,0,0,0,2
823497,2026-09-09,700250,"Rice, Ben",NYY,COL,2026,4,4,0,0,0,0,0,0,0,1,0,0,0,0
823497,2026-09-09,806146,"Lombard Jr., George",NYY,COL,2026,4,4,1,0,0,0,1,0,0,0,0,0,4,4
823498,2026-09-11,592450,"Judge, Aaron",NYY,NYM,2026,4,3,1,1,0,0,0,1,0,2,0,0,0,1
823498,2026-09-11,641355,"Bellinger, Cody",NYY,NYM,2026,4,4,2,1,0,0,1,0,0,1,0,0,3,5
823498,2026-09-11,641857,"McMahon, Ryan",NYY,NYM,2026,4,4,1,1,0,0,0,0,0,0,0,0,1,1
823498,2026-09-11,669224,"Wells, Austin",NYY,NYM,2026,4,4,0,0,0,0,0,0,0,1,0,0,0,0
823498,2026-09-11,671277,"García Jr., Luis",NYY,NYM,2026,4,4,3,3,0,0,0,0,0,0,0,0,0,3
823498,2026-09-11,682987,"Jones, Spencer",NYY,NYM,2026,4,4,2,2,0,0,0,0,0,2,0,0,1,2
823498,2026-09-11,683011,"Volpe, Anthony",NYY,NYM,2026,4,4,1,1,0,0,0,0,0,0,0,0,0,1
823498,2026-09-11,700250,"Rice, Ben",NYY,NYM,2026,4,4,3,2,0,0,1,0,0,0,0,0,1,6
823498,2026-09-11,806146,"Lombard Jr., George",NYY,NYM,2026,4,3,0,0,0,0,0,0,0,1,0,0,0,0
823499,2026-09-10,641355,"Bellinger, Cody",NYY,COL,2026,4,3,2,0,2,0,0,0,0,1,0,0,1,4
823499,2026-09-10,641857,"McMahon, Ryan",NYY,COL,2026,4,3,1,1,0,0,0,1,0,0,0,0,0,1
823499,2026-09-10,669224,"Wells, Austin",NYY,COL,2026,4,1,0,0,0,0,0,3,0,0,0,0,0,0
823499,2026-09-10,671218,"Ramos, Heliot",NYY,COL,2026,1,1,0,0,0,0,0,0,0,0,0,0,0,0
823499,2026-09-10,671277,"García Jr., Luis",NYY,COL,2026,5,5,1,0,0,0,1,0,0,0,0,0,2,4
823499,2026-09-10,682987,"Jones, Spencer",NYY,COL,2026,4,4,3,3,0,0,0,0,0,0,0,0,2,3
823499,2026-09-10,683011,"Volpe, Anthony",NYY,COL,2026,4,4,3,2,0,0,1,0,0,0,0,0,5,6
823499,2026-09-10,691176,"Domínguez, Jasson",NYY,COL,2026,5,4,0,0,0,0,0,1,0,2,0,0,0,0
823499,2026-09-10,700250,"Rice, Ben",NYY,COL,2026,5,5,1,1,0,0,0,0,0,1,0,0,0,1
823499,2026-09-10,806146,"Lombard Jr., George",NYY,COL,2026,4,4,0,0,0,0,0,0,0,1,0,0,0,0
823500,2026-09-08,592450,"Judge, Aaron",NYY,COL,2026,3,3,0,0,0,0,0,0,0,2,0,0,0,0
823500,2026-09-08,641355,"Bellinger, Cody",NYY,COL,2026,4,4,1,0,1,0,0,0,0,0,0,0,0,2
823500,2026-09-08,641857,"McMahon, Ryan",NYY,COL,2026,3,3,1,0,1,0,0,0,0,1,0,0,1,2
823500,2026-09-08,665862,"Chisholm Jr., Jazz",NYY,COL,2026,4,4,2,2,0,0,0,0,0,0,0,0,0,2
823500,2026-09-08,669224,"Wells, Austin",NYY,COL,2026,3,3,0,0,0,0,0,0,0,1,0,0,0,0
823500,2026-09-08,671218,"Ramos, Heliot",NYY,COL,2026,1,1,1,0,0,0,1,0,0,0,0,0,3,4
823500,2026-09-08,671277,"García Jr., Luis",NYY,COL,2026,4,4,2,2,0,0,0,0,0,1,0,0,1,2
823500,2026-09-08,682987,"Jones, Spencer",NYY,COL,2026,4,3,0,0,0,0,0,1,0,3,0,0,0,0
823500,2026-09-08,700250,"Rice, Ben",NYY,COL,2026,4,2,0,0,0,0,0,1,1,1,0,0,0,0
823500,2026-09-08,806146,"Lombard Jr., George",NYY,COL,2026,4,3,1,1,0,0,0,1,0,1,0,0,0,1
823501,2026-08-29,641355,"Bellinger, Cody",NYY,BOS,2026,2,2,1,1,0,0,0,0,0,0,0,0,0,1
823501,2026-08-29,642708,"Rosario, Amed",NYY,BOS,2026,2,2,2,2,0,0,0,0,0,0,0,0,1,2
823501,2026-08-29,663757,"Grisham, Trent",NYY,BOS,2026,5,4,0,0,0,0,0,1,0,1,0,0,0,0
823501,2026-08-29,665862,"Chisholm Jr., Jazz",NYY,BOS,2026,4,3,0,0,0,0,0,0,0,1,0,0,1,0
823501,2026-08-29,669224,"Wells, Austin",NYY,BOS,2026,4,4,1,1,0,0,0,0,0,0,0,0,2,1
823501,2026-08-29,671218,"Ramos, Heliot",NYY,BOS,2026,3,2,0,0,0,0,0,0,1,1,0,0,0,0
823501,2026-08-29,671277,"García Jr., Luis",NYY,BOS,2026,4,4,3,3,0,0,0,0,0,0,0,0,1,3
823501,2026-08-29,676609,"Caballero, José",NYY,BOS,2026,4,4,2,2,0,0,0,0,0,1,0,0,0,2
823501,2026-08-29,682987,"Jones, Spencer",NYY,BOS,2026,4,3,1,1,0,0,0,0,0,0,0,0,1,1
823501,2026-08-29,700250,"Rice, Ben",NYY,BOS,2026,5,5,2,2,0,0,0,0,0,1,0,0,3,2
823501,2026-08-29,806146,"Lombard Jr., George",NYY,BOS,2026,2,2,1,1,0,0,0,0,0,0,0,0,0,1
823502,2026-08-30,502671,"Goldschmidt, Paul",NYY,BOS,2026,6,6,3,2,0,0,1,0,0,1,0,0,3,6
823502,2026-08-30,641355,"Bellinger, Cody",NYY,BOS,2026,6,6,2,2,0,0,0,0,0,1,0,0,0,2
823502,2026-08-30,642708,"Rosario, Amed",NYY,BOS,2026,5,4,2,2,0,0,0,1,0,0,0,0,1,2
823502,2026-08-30,645305,"Sánchez, Ali",NYY,BOS,2026,2,1,0,0,0,0,0,0,0,0,0,0,0,0
823502,2026-08-30,663757,"Grisham, Trent",NYY,BOS,2026,5,4,0,0,0,0,0,1,0,1,0,0,1,0
823502,2026-08-30,665862,"Chisholm Jr., Jazz",NYY,BOS,2026,5,3,2,2,0,0,0,2,0,0,0,0,0,2
823502,2026-08-30,669224,"Wells, Austin",NYY,BOS,2026,3,2,2,0,0,0,2,0,0,0,0,0,5,8
823502,2026-08-30,671218,"Ramos, Heliot",NYY,BOS,2026,4,2,2,1,0,0,1,2,0,0,0,0,3,5
823502,2026-08-30,671277,"García Jr., Luis",NYY,BOS,2026,5,4,1,1,0,0,0,1,0,1,0,0,0,1
823502,2026-08-30,676609,"Caballero, José",NYY,BOS,2026,5,5,3,2,0,0,1,0,0,0,0,0,3,6
823502,2026-08-30,682987,"Jones, Spencer",NYY,BOS,2026,1,1,1,1,0,0,0,0,0,0,0,0,0,1
823503,2026-08-27,641355,"Bellinger, Cody",NYY,HOU,2026,4,2,0,0,0,0,0,1,0,0,0,0,1,0
823503,2026-08-27,642708,"Rosario, Amed",NYY,HOU,2026,1,1,0,0,0,0,0,0,0,0,0,0,0,0
823503,2026-08-27,663757,"Grisham, Trent",NYY,HOU,2026,4,4,0,0,0,0,0,0,0,1,0,0,0,0
823503,2026-08-27,665862,"Chisholm Jr., Jazz",NYY,HOU,2026,3,2,1,1,0,0,0,1,0,1,0,0,0,1
823503,2026-08-27,669224,"Wells, Austin",NYY,HOU,2026,3,3,0,0,0,0,0,0,0,3,0,0,0,0
823503,2026-08-27,671218,"Ramos, Heliot",NYY,HOU,2026,1,1,0,0,0,0,0,0,0,1,0,0,0,0
823503,2026-08-27,671277,"García Jr., Luis",NYY,HOU,2026,4,4,0,0,0,0,0,0,0,2,0,0,0,0
823503,2026-08-27,676609,"Caballero, José",NYY,HOU,2026,3,3,1,1,0,0,0,0,0,0,0,0,0,1
823503,2026-08-27,682987,"Jones, Spencer",NYY,HOU,2026,3,3,0,0,0,0,0,0,0,1,0,0,0,0
823503,2026-08-27,700250,"Rice, Ben",NYY,HOU,2026,4,4,2,1,1,0,0,0,0,0,0,0,0,3
823503,2026-08-27,806146,"Lombard Jr., George",NYY,HOU,2026,4,4,1,0,0,1,0,0,0,2,0,0,0,3
823504,2026-08-28,502671,"Goldschmidt, Paul",NYY,BOS,2026,4,4,1,0,0,0,1,0,0,1,0,0,1,4
823504,2026-08-28,641355,"Bellinger, Cody",NYY,BOS,2026,4,4,0,0,0,0,0,0,0,0,0,0,0,0
823504,2026-08-28,663757,"Grisham, Trent",NYY,BOS,2026,3,2,0,0,0,0,0,1,0,1,0,0,0,0
823504,2026-08-28,665862,"Chisholm Jr., Jazz",NYY,BOS,2026,3,3,0,0,0,0,0,0,0,2,0,0,0,0
823504,2026-08-28,669224,"Wells, Austin",NYY,BOS,2026,3,3,0,0,0,0,0,0,0,3,0,0,0,0
823504,2026-08-28,671218,"Ramos, Heliot",NYY,BOS,2026,3,1,0,0,0,0,0,2,0,1,0,0,0,0
823504,2026-08-28,676609,"Caballero, José",NYY,BOS,2026,3,3,0,0,0,0,0,0,0,0,0,0,0,0
823504,2026-08-28,682987,"Jones, Spencer",NYY,BOS,2026,1,1,0,0,0,0,0,0,0,1,0,0,0,0
823504,2026-08-28,700250,"Rice, Ben",NYY,BOS,2026,4,4,2,1,1,0,0,0,0,2,0,0,0,3
823504,2026-08-28,806146,"Lombard Jr., George",NYY,BOS,2026,3,2,0,0,0,0,0,1,0,0,0,0,0,0
823505,2026-08-25,641355,"Bellinger, Cody",NYY,HOU,2026,5,5,1,0,0,0,1,0,0,0,0,0,3,4
823505,2026-08-25,663757,"Grisham, Trent",NYY,HOU,2026,5,3,0,0,0,0,0,2,0,1,0,0,0,0
823505,2026-08-25,665862,"Chisholm Jr., Jazz",NYY,HOU,2026,4,4,1,1,0,0,0,1,0,0,0,0,1,1
823505,2026-08-25,669224,"Wells, Austin",NYY,HOU,2026,4,3,0,0,0,0,0,1,0,1,0,0,0,0
823505,2026-08-25,671277,"García Jr., Luis",NYY,HOU,2026,5,5,4,2,1,0,1,0,0,0,0,0,3,8
823505,2026-08-25,676609,"Caballero, José",NYY,HOU,2026,4,4,1,1,0,0,0,0,0,1,0,0,0,1
823505,2026-08-25,682987,"Jones, Spencer",NYY,HOU,2026,4,4,1,0,1,0,0,0,0,0,0,0,0,2
823505,2026-08-25,700250,"Rice, Ben",NYY,HOU,2026,5,4,1,1,0,0,0,1,0,0,0,0,0,1
823505,2026-08-25,806146,"Lombard Jr., George",NYY,HOU,2026,4,4,1,1,0,0,0,0,0,0,0,0,0,1
823506,2026-08-26,641355,"Bellinger, Cody",NYY,HOU,2026,5,5,1,0,1,0,0,0,0,0,0,0,2,2
823506,2026-08-26,663757,"Grisham, Trent",NYY,HOU,2026,5,5,1,1,0,0,0,0,0,1,0,0,0,1
823506,2026-08-26,665862,"Chisholm Jr., Jazz",NYY,HOU,2026,4,3,3,2,1,0,0,1,0,0,0,0,1,4
823506,2026-08-26,669224,"Wells, Austin",NYY,HOU,2026,4,3,2,2,0,0,0,1,0,1,0,0,0,2
823506,2026-08-26,671277,"García Jr., Luis",NYY,HOU,2026,5,5,3,2,0,0,1,0,0,0,0,0,2,6
823506,2026-08-26,676609,"Caballero, José",NYY,HOU,2026,4,4,1,1,0,0,0,0,0,1,0,0,0,1
823506,2026-08-26,682987,"Jones, Spencer",NYY,HOU,2026,4,4,1,1,0,0,0,0,0,3,0,0,1,1
823506,2026-08-26,700250,"Rice, Ben",NYY,HOU,2026,5,2,1,0,0,0,1,3,0,0,0,0,1,4
823506,2026-08-26,806146,"Lombard Jr., George",NYY,HOU,2026,5,5,0,0,0,0,0,0,0,3,0,0,1,0
823507,2026-08-23,641355,"Bellinger, Cody",NYY,TOR,2026,4,4,1,1,0,0,0,0,0,2,0,0,0,1
823507,2026-08-23,663757,"Grisham, Trent",NYY,TOR,2026,5,4,1,0,0,0,1,1,0,1,0,0,2,4
823507,2026-08-23,665862,"Chisholm Jr., Jazz",NYY,TOR,2026,4,4,2,1,0,0,1,0,0,1,0,0,2,5
823507,2026-08-23,669224,"Wells, Austin",NYY,TOR,2026,4,3,1,0,1,0,0,0,1,2,0,0,1,2
823507,2026-08-23,671277,"García Jr., Luis",NYY,TOR,2026,5,3,0,0,0,0,0,2,0,0,0,0,0,0
823507,2026-08-23,676609,"Caballero, José",NYY,TOR,2026,4,4,0,0,0,0,0,0,0,1,0,0,0,0
823507,2026-08-23,682987,"Jones, Spencer",NYY,TOR,2026,4,3,2,1,1,0,0,1,0,1,0,0,1,3
823507,2026-08-23,700250,"Rice, Ben",NYY,TOR,2026,5,5,2,2,0,0,0,0,0,3,0,0,2,2
823507,2026-08-23,806146,"Lombard Jr., George",NYY,TOR,2026,4,4,2,2,0,0,0,0,0,0,0,0,0,2
823508,2026-08-13,641857,"McMahon, Ryan",NYY,SEA,2026,3,2,0,0,0,0,0,1,0,0,0,0,0,0
823508,2026-08-13,642708,"Rosario, Amed",NYY,SEA,2026,1,1,0,0,0,0,0,0,0,1,0,0,0,0
823508,2026-08-13,645305,"Sánchez, Ali",NYY,SEA,2026,2,2,1,1,0,0,0,0,0,0,0,0,0,1
823508,2026-08-13,663757,"Grisham, Trent",NYY,SEA,2026,4,4,1,1,0,0,0,0,0,1,0,0,0,1
823508,2026-08-13,665862,"Chisholm Jr., Jazz",NYY,SEA,2026,4,4,0,0,0,0,0,0,0,3,0,0,0,0
823508,2026-08-13,671218,"Ramos, Heliot",NYY,SEA,2026,1,1,0,0,0,0,0,0,0,0,0,0,0,0
823508,2026-08-13,671277,"García Jr., Luis",NYY,SEA,2026,4,4,2,1,1,0,0,0,0,1,0,0,0,3
823508,2026-08-13,676609,"Caballero, José",NYY,SEA,2026,3,2,0,0,0,0,0,1,0,0,0,0,0,0
823508,2026-08-13,682987,"Jones, Spencer",NYY,SEA,2026,3,3,0,0,0,0,0,0,0,2,0,0,0,0
823508,2026-08-13,700250,"Rice, Ben",NYY,SEA,2026,4,3,0,0,0,0,0,1,0,1,0,0,0,0
823508,2026-08-13,806146,"Lombard Jr., George",NYY,SEA,2026,4,4,0,0,0,0,0,0,0,1,0,0,0,0
823509,2026-08-22,663757,"Grisham, Trent",NYY,TOR,2026,5,4,0,0,0,0,0,1,0,2,0,0,0,0
823509,2026-08-22,665862,"Chisholm Jr., Jazz",NYY,TOR,2026,4,4,2,1,1,0,0,0,0,0,0,0,0,3
823509,2026-08-22,669224,"Wells, Austin",NYY,TOR,2026,4,3,1,1,0,0,0,1,0,2,0,0,1,1
823509,2026-08-22,671218,"Ramos, Heliot",NYY,TOR,2026,4,4,0,0,0,0,0,0,0,3,0,0,0,0
823509,2026-08-22,671277,"García Jr., Luis",NYY,TOR,2026,4,3,1,0,0,0,1,1,0,1,0,0,2,4
823509,2026-08-22,676609,"Caballero, José",NYY,TOR,2026,4,3,0,0,0,0,0,0,1,1,0,0,0,0
823509,2026-08-22,682987,"Jones, Spencer",NYY,TOR,2026,4,3,0,0,0,0,0,1,0,1,0,0,0,0
823509,2026-08-22,700250,"Rice, Ben",NYY,TOR,2026,4,3,0,0,0,0,0,0,1,1,0,0,0,0
823509,2026-08-22,806146,"Lombard Jr., George",NYY,TOR,2026,4,3,0,0,0,0,0,1,0,1,0,0,0,0
823510,2026-08-21,502671,"Goldschmidt, Paul",NYY,TOR,2026,4,4,1,1,0,0,0,0,0,2,0,0,0,1
823510,2026-08-21,642708,"Rosario, Amed",NYY,TOR,2026,1,0,0,0,0,0,0,1,0,0,0,0,0,0
823510,2026-08-21,645305,"Sánchez, Ali",NYY,TOR,2026,2,2,0,0,0,0,0,0,0,2,0,0,0,0
823510,2026-08-21,663757,"Grisham, Trent",NYY,TOR,2026,4,2,0,0,0,0,0,2,0,1,0,0,0,0
823510,2026-08-21,665862,"Chisholm Jr., Jazz",NYY,TOR,2026,3,3,0,0,0,0,0,0,0,0,0,0,0,0
823510,2026-08-21,669224,"Wells, Austin",NYY,TOR,2026,1,1,0,0,0,0,0,0,0,0,0,0,0,0
823510,2026-08-21,671218,"Ramos, Heliot",NYY,TOR,2026,3,3,1,1,0,0,0,0,0,0,0,0,0,1
823510,2026-08-21,671277,"García Jr., Luis",NYY,TOR,2026,1,1,0,0,0,0,0,0,0,1,0,0,0,0
823510,2026-08-21,676609,"Caballero, José",NYY,TOR,2026,3,2,0,0,0,0,0,0,0,1,0,0,1,0
823510,2026-08-21,682987,"Jones, Spencer",NYY,TOR,2026,3,3,1,0,0,0,1,0,0,1,0,0,2,4
823510,2026-08-21,700250,"Rice, Ben",NYY,TOR,2026,4,2,0,0,0,0,0,2,0,1,0,0,0,0
823510,2026-08-21,806146,"Lombard Jr., George",NYY,TOR,2026,4,4,1,1,0,0,0,0,0,3,0,0,0,1
823511,2026-08-12,641857,"McMahon, Ryan",NYY,SEA,2026,4,4,2,1,1,0,0,0,0,0,0,0,1,3
823511,2026-08-12,642708,"Rosario, Amed",NYY,SEA,2026,1,1,0,0,0,0,0,0,0,0,0,0,0,0
823511,2026-08-12,645305,"Sánchez, Ali",NYY,SEA,2026,1,1,0,0,0,0,0,0,0,1,0,0,0,0
823511,2026-08-12,663757,"Grisham, Trent",NYY,SEA,2026,5,5,3,0,1,0,2,0,0,1,0,0,4,10
823511,2026-08-12,665862,"Chisholm Jr., Jazz",NYY,SEA,2026,4,3,1,1,0,0,0,1,0,1,0,0,1,1
823511,2026-08-12,669224,"Wells, Austin",NYY,SEA,2026,2,2,1,0,1,0,0,0,0,0,0,0,0,2
823511,2026-08-12,671218,"Ramos, Heliot",NYY,SEA,2026,4,3,0,0,0,0,0,1,0,1,0,0,0,0
823511,2026-08-12,671277,"García Jr., Luis",NYY,SEA,2026,4,4,0,0,0,0,0,0,0,1,0,0,0,0
823511,2026-08-12,682987,"Jones, Spencer",NYY,SEA,2026,5,4,2,0,2,0,0,0,1,1,0,0,3,4
823511,2026-08-12,700250,"Rice, Ben",NYY,SEA,2026,5,4,2,1,1,0,0,1,0,1,0,0,1,3
823511,2026-08-12,806146,"Lombard Jr., George",NYY,SEA,2026,4,4,2,2,0,0,0,0,0,1,0,0,0,2
823512,2026-08-11,641857,"McMahon, Ryan",NYY,SEA,2026,3,3,1,1,0,0,0,0,0,1,0,0,2,1
823512,2026-08-11,663757,"Grisham, Trent",NYY,SEA,2026,4,4,2,1,1,0,0,0,0,0,0,0,2,3
823512,2026-08-11,665862,"Chisholm Jr., Jazz",NYY,SEA,2026,4,3,1,1,0,0,0,1,0,1,0,0,0,1
823512,2026-08-11,669224,"Wells, Austin",NYY,SEA,2026,3,4,1,1,0,0,0,0,0,0,0,0,0,1
823512,2026-08-11,671218,"Ramos, Heliot",NYY,SEA,2026,4,4,0,0,0,0,0,0,0,2,0,0,0,0
823512,2026-08-11,671277,"García Jr., Luis",NYY,SEA,2026,4,4,2,0,2,0,0,0,0,0,0,0,0,4
823512,2026-08-11,682987,"Jones, Spencer",NYY,SEA,2026,3,2,0,0,0,0,0,1,0,1,0,0,0,0
823512,2026-08-11,700250,"Rice, Ben",NYY,SEA,2026,4,3,0,0,0,0,0,1,0,2,0,0,0,0
823512,2026-08-11,806146,"Lombard Jr., George",NYY,SEA,2026,4,4,1,1,0,0,0,0,0,1,0,0,0,1
823513,2026-08-09,641857,"McMahon, Ryan",NYY,ATL,2026,4,3,0,0,0,0,0,1,0,2,0,0,0,0
823513,2026-08-09,663757,"Grisham, Trent",NYY,ATL,2026,4,4,2,0,1,0,1,0,0,0,0,0,1,6
823513,2026-08-09,665862,"Chisholm Jr., Jazz",NYY,ATL,2026,4,3,1,1,0,0,0,1,0,1,0,0,0,1
823513,2026-08-09,669224,"Wells, Austin",NYY,ATL,2026,3,3,1,1,0,0,0,0,0,0,0,0,0,1
