game_pk,game_date,player_id,player_name,opposing_team,pa,ab,h,singles,doubles,triples,hr,bb,hbp,so,sb,cs,rbi,tb,season
823532,2026-06-20,700250,"Rice, Ben",CIN,5,5,0,0,0,0,0,0,0,2,0,0,0,0,2026
823533,2026-06-18,502671,"Goldschmidt, Paul",CWS,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
823533,2026-06-18,641355,"Bellinger, Cody",CWS,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823533,2026-06-18,641555,"Escarra, J.C.",CWS,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2026
823533,2026-06-18,641857,"McMahon, Ryan",CWS,3,3,1,0,0,0,1,0,0,1,0,0,1,4,2026
823533,2026-06-18,665862,"Chisholm Jr., Jazz",CWS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
823533,2026-06-18,676609,"Caballero, José",CWS,3,3,1,1,0,0,0,0,0,2,0,0,0,1,2026
823533,2026-06-18,682987,"Jones, Spencer",CWS,3,4,1,0,1,0,0,0,0,2,0,0,0,2,2026
823533,2026-06-18,683011,"Volpe, Anthony",CWS,2,1,1,0,1,0,0,1,0,0,0,0,0,2,2026
823533,2026-06-18,691176,"Domínguez, Jasson",CWS,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823533,2026-06-18,700250,"Rice, Ben",CWS,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
823534,2026-06-19,502671,"Goldschmidt, Paul",CIN,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823534,2026-06-19,641355,"Bellinger, Cody",CIN,4,3,0,0,0,0,0,1,0,0,0,0,0,0,2026
823534,2026-06-19,641555,"Escarra, J.C.",CIN,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
823534,2026-06-19,641857,"McMahon, Ryan",CIN,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
823534,2026-06-19,665862,"Chisholm Jr., Jazz",CIN,4,3,1,0,0,0,1,1,0,0,0,0,1,4,2026
823534,2026-06-19,682987,"Jones, Spencer",CIN,4,2,0,0,0,0,0,2,0,1,0,0,0,0,2026
823534,2026-06-19,683011,"Volpe, Anthony",CIN,4,3,2,2,0,0,0,1,0,1,0,0,1,2,2026
823534,2026-06-19,691176,"Domínguez, Jasson",CIN,4,4,2,1,1,0,0,0,0,1,0,0,0,3,2026
823534,2026-06-19,700250,"Rice, Ben",CIN,4,4,2,1,0,0,1,0,0,0,0,0,3,5,2026
823535,2026-06-16,502671,"Goldschmidt, Paul",CWS,5,5,2,1,0,0,1,0,0,3,0,0,2,5,2026
823535,2026-06-16,641355,"Bellinger, Cody",CWS,4,4,3,3,0,0,0,0,0,0,0,0,2,3,2026
823535,2026-06-16,641555,"Escarra, J.C.",CWS,5,4,2,1,1,0,0,1,0,0,0,0,0,3,2026
823535,2026-06-16,641857,"McMahon, Ryan",CWS,5,5,1,1,0,0,0,0,0,1,0,0,1,1,2026
823535,2026-06-16,665862,"Chisholm Jr., Jazz",CWS,5,4,1,1,0,0,0,1,0,2,0,0,0,1,2026
823535,2026-06-16,676609,"Caballero, José",CWS,5,4,2,1,0,0,1,0,0,1,0,0,2,5,2026
823535,2026-06-16,680474,"Schuemann, Max",CWS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
823535,2026-06-16,682987,"Jones, Spencer",CWS,5,3,1,0,0,0,1,2,0,1,0,0,2,4,2026
823535,2026-06-16,683011,"Volpe, Anthony",CWS,5,5,3,3,0,0,0,0,0,1,0,0,0,3,2026
823535,2026-06-16,700250,"Rice, Ben",CWS,6,4,1,0,0,0,1,2,0,1,0,0,2,4,2026
823536,2026-06-17,502671,"Goldschmidt, Paul",CWS,5,5,2,1,0,0,1,0,0,0,0,0,3,5,2026
823536,2026-06-17,641355,"Bellinger, Cody",CWS,5,4,3,1,1,0,1,1,0,1,0,0,2,7,2026
823536,2026-06-17,641857,"McMahon, Ryan",CWS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
823536,2026-06-17,642708,"Rosario, Amed",CWS,4,4,1,0,1,0,0,0,0,1,0,0,0,2,2026
823536,2026-06-17,645305,"Sánchez, Ali",CWS,4,4,2,2,0,0,0,0,0,1,0,0,1,2,2026
823536,2026-06-17,665862,"Chisholm Jr., Jazz",CWS,5,5,1,0,0,0,1,0,0,2,0,0,1,4,2026
823536,2026-06-17,676609,"Caballero, José",CWS,4,3,1,1,0,0,0,0,1,0,0,0,2,1,2026
823536,2026-06-17,683011,"Volpe, Anthony",CWS,4,3,1,0,0,1,0,1,0,0,0,0,1,3,2026
823536,2026-06-17,691176,"Domínguez, Jasson",CWS,5,5,1,0,1,0,0,0,0,0,0,0,0,2,2026
823536,2026-06-17,700250,"Rice, Ben",CWS,5,4,1,1,0,0,0,1,0,1,0,0,0,1,2026
823537,2026-06-07,502671,"Goldschmidt, Paul",BOS,4,4,2,2,0,0,0,0,0,1,0,0,1,2,2026
823537,2026-06-07,641355,"Bellinger, Cody",BOS,4,4,2,1,0,0,1,0,0,1,0,0,1,5,2026
823537,2026-06-07,642708,"Rosario, Amed",BOS,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2026
823537,2026-06-07,645305,"Sánchez, Ali",BOS,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2026
823537,2026-06-07,663757,"Grisham, Trent",BOS,4,4,3,2,1,0,0,0,0,0,0,0,1,4,2026
823537,2026-06-07,665862,"Chisholm Jr., Jazz",BOS,4,4,1,0,0,0,1,0,0,3,0,0,3,4,2026
823537,2026-06-07,676609,"Caballero, José",BOS,4,4,1,0,1,0,0,0,0,1,0,0,0,2,2026
823537,2026-06-07,682987,"Jones, Spencer",BOS,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
823537,2026-06-07,683011,"Volpe, Anthony",BOS,4,3,0,0,0,0,0,1,0,0,0,0,0,0,2026
823537,2026-06-07,700250,"Rice, Ben",BOS,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823538,2026-06-05,502671,"Goldschmidt, Paul",BOS,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
823538,2026-06-05,641355,"Bellinger, Cody",BOS,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
823538,2026-06-05,641857,"McMahon, Ryan",BOS,3,3,1,1,0,0,0,0,0,0,0,0,0,1,2026
823538,2026-06-05,642708,"Rosario, Amed",BOS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026
823538,2026-06-05,663757,"Grisham, Trent",BOS,5,5,1,0,0,0,1,0,0,0,0,0,1,4,2026
823538,2026-06-05,665862,"Chisholm Jr., Jazz",BOS,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823538,2026-06-05,669224,"Wells, Austin",BOS,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823538,2026-06-05,676609,"Caballero, José",BOS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
823538,2026-06-05,680474,"Schuemann, Max",BOS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026
823538,2026-06-05,682987,"Jones, Spencer",BOS,3,3,3,2,1,0,0,0,0,0,0,0,1,4,2026
823538,2026-06-05,683011,"Volpe, Anthony",BOS,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
823538,2026-06-05,700250,"Rice, Ben",BOS,4,3,2,1,0,0,1,1,0,1,0,0,1,5,2026
823539,2026-08-29,502671,"Goldschmidt, Paul",BOS,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
823539,2026-08-29,641355,"Bellinger, Cody",BOS,3,3,1,1,0,0,0,0,0,1,0,0,0,1,2026
823539,2026-08-29,642708,"Rosario, Amed",BOS,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
823539,2026-08-29,645305,"Sánchez, Ali",BOS,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2026
823539,2026-08-29,663757,"Grisham, Trent",BOS,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2026
823539,2026-08-29,669224,"Wells, Austin",BOS,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
823539,2026-08-29,671218,"Ramos, Heliot",BOS,2,2,1,0,1,0,0,0,0,0,0,0,0,2,2026
823539,2026-08-29,671277,"García Jr., Luis",BOS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
823539,2026-08-29,676609,"Caballero, José",BOS,2,2,1,0,1,0,0,0,0,0,0,0,0,2,2026
823539,2026-08-29,682987,"Jones, Spencer",BOS,3,3,1,1,0,0,0,0,0,1,0,0,0,1,2026
823539,2026-08-29,700250,"Rice, Ben",BOS,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823539,2026-08-29,806146,"Lombard Jr., George",BOS,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2026
823540,2026-06-03,502671,"Goldschmidt, Paul",CLE,4,4,1,0,1,0,0,0,0,2,0,0,0,2,2026
823540,2026-06-03,641355,"Bellinger, Cody",CLE,4,2,0,0,0,0,0,0,0,0,0,0,2,0,2026
823540,2026-06-03,641857,"McMahon, Ryan",CLE,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823540,2026-06-03,663757,"Grisham, Trent",CLE,4,3,0,0,0,0,0,1,0,0,0,0,0,0,2026
823540,2026-06-03,665862,"Chisholm Jr., Jazz",CLE,4,4,1,0,0,0,1,0,0,2,0,0,1,4,2026
823540,2026-06-03,669224,"Wells, Austin",CLE,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2026
823540,2026-06-03,676609,"Caballero, José",CLE,4,4,2,1,0,0,1,0,0,1,0,0,1,5,2026
823540,2026-06-03,683011,"Volpe, Anthony",CLE,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2026
823540,2026-06-03,700250,"Rice, Ben",CLE,4,4,1,0,1,0,0,0,0,2,0,0,0,2,2026
823541,2026-06-02,502671,"Goldschmidt, Paul",CLE,5,5,3,1,1,0,1,0,0,2,0,0,4,7,2026
823541,2026-06-02,641355,"Bellinger, Cody",CLE,5,5,2,2,0,0,0,0,0,0,0,0,0,2,2026
823541,2026-06-02,642708,"Rosario, Amed",CLE,4,4,0,0,0,0,0,0,0,3,0,0,0,0,2026
823541,2026-06-02,663757,"Grisham, Trent",CLE,4,3,1,1,0,0,0,1,0,0,0,0,0,1,2026
823541,2026-06-02,665862,"Chisholm Jr., Jazz",CLE,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
823541,2026-06-02,669224,"Wells, Austin",CLE,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823541,2026-06-02,676609,"Caballero, José",CLE,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
823541,2026-06-02,683011,"Volpe, Anthony",CLE,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823541,2026-06-02,700250,"Rice, Ben",CLE,5,4,1,1,0,0,0,1,0,1,0,0,0,1,2026
823542,2026-06-04,502671,"Goldschmidt, Paul",CLE,3,3,1,1,0,0,0,0,0,0,0,0,0,1,2026
823542,2026-06-04,641355,"Bellinger, Cody",CLE,3,3,1,1,0,0,0,0,0,0,0,0,0,1,2026
823542,2026-06-04,641555,"Escarra, J.C.",CLE,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2026
823542,2026-06-04,641857,"McMahon, Ryan",CLE,3,3,1,1,0,0,0,0,0,1,0,0,1,1,2026
823542,2026-06-04,663757,"Grisham, Trent",CLE,4,4,2,1,1,0,0,0,0,0,0,0,0,3,2026
823542,2026-06-04,665862,"Chisholm Jr., Jazz",CLE,3,1,0,0,0,0,0,1,0,1,0,0,0,0,2026
823542,2026-06-04,676609,"Caballero, José",CLE,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2026
823542,2026-06-04,680474,"Schuemann, Max",CLE,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823542,2026-06-04,700250,"Rice, Ben",CLE,4,3,0,0,0,0,0,1,0,2,0,0,0,0,2026
823544,2026-05-24,502671,"Goldschmidt, Paul",TB,3,2,0,0,0,0,0,1,0,1,0,0,0,0,2026
823544,2026-05-24,592450,"Judge, Aaron",TB,4,4,2,1,0,0,1,0,0,0,0,0,2,5,2026
823544,2026-05-24,641355,"Bellinger, Cody",TB,3,3,1,1,0,0,0,0,0,1,0,0,0,1,2026
823544,2026-05-24,641857,"McMahon, Ryan",TB,3,3,1,1,0,0,0,0,0,2,0,0,0,1,2026
823544,2026-05-24,663757,"Grisham, Trent",TB,4,3,2,2,0,0,0,1,0,1,0,0,0,2,2026
823544,2026-05-24,665862,"Chisholm Jr., Jazz",TB,3,3,1,1,0,0,0,0,0,1,0,0,0,1,2026
823544,2026-05-24,669224,"Wells, Austin",TB,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2026
823544,2026-05-24,676609,"Caballero, José",TB,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2026
823544,2026-05-24,700250,"Rice, Ben",TB,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2026
823545,2026-05-21,502671,"Goldschmidt, Paul",TOR,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823545,2026-05-21,592450,"Judge, Aaron",TOR,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823545,2026-05-21,641355,"Bellinger, Cody",TOR,4,2,0,0,0,0,0,2,0,0,0,0,0,0,2026
823545,2026-05-21,641555,"Escarra, J.C.",TOR,3,2,0,0,0,0,0,1,0,1,0,0,0,0,2026
823545,2026-05-21,641857,"McMahon, Ryan",TOR,3,3,1,0,1,0,0,0,0,1,0,0,0,2,2026
823545,2026-05-21,665862,"Chisholm Jr., Jazz",TOR,4,4,0,0,0,0,0,0,0,4,0,0,0,0,2026
823545,2026-05-21,682987,"Jones, Spencer",TOR,3,3,1,1,0,0,0,0,0,1,0,0,0,1,2026
823545,2026-05-21,683011,"Volpe, Anthony",TOR,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2026
823545,2026-05-21,700250,"Rice, Ben",TOR,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
823546,2026-05-22,502671,"Goldschmidt, Paul",TB,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823546,2026-05-22,592450,"Judge, Aaron",TB,5,4,0,0,0,0,0,1,0,1,0,0,0,0,2026
823546,2026-05-22,641355,"Bellinger, Cody",TB,4,4,2,1,1,0,0,0,0,0,0,0,0,3,2026
823546,2026-05-22,641857,"McMahon, Ryan",TB,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823546,2026-05-22,663757,"Grisham, Trent",TB,5,5,3,1,2,0,0,0,0,0,0,0,0,5,2026
823546,2026-05-22,665862,"Chisholm Jr., Jazz",TB,4,4,2,1,0,1,0,0,0,0,0,0,1,4,2026
823546,2026-05-22,669224,"Wells, Austin",TB,4,3,1,0,0,0,1,1,0,0,0,0,1,4,2026
823546,2026-05-22,676609,"Caballero, José",TB,4,4,2,2,0,0,0,0,0,0,0,0,0,2,2026
823546,2026-05-22,700250,"Rice, Ben",TB,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2026
823547,2026-05-20,502671,"Goldschmidt, Paul",TOR,4,4,1,1,0,0,0,0,0,0,0,0,1,1,2026
823547,2026-05-20,592450,"Judge, Aaron",TOR,4,4,0,0,0,0,0,0,0,4,0,0,0,0,2026
823547,2026-05-20,641355,"Bellinger, Cody",TOR,4,4,1,0,1,0,0,0,0,1,0,0,0,2,2026
823547,2026-05-20,641857,"McMahon, Ryan",TOR,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823547,2026-05-20,642708,"Rosario, Amed",TOR,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2026
823547,2026-05-20,663757,"Grisham, Trent",TOR,1,1,1,0,1,0,0,0,0,0,0,0,0,2,2026
823547,2026-05-20,665862,"Chisholm Jr., Jazz",TOR,4,4,2,2,0,0,0,0,0,0,0,0,0,2,2026
823547,2026-05-20,669224,"Wells, Austin",TOR,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2026
823547,2026-05-20,682987,"Jones, Spencer",TOR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
823547,2026-05-20,683011,"Volpe, Anthony",TOR,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823547,2026-05-20,700250,"Rice, Ben",TOR,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823548,2026-05-19,502671,"Goldschmidt, Paul",TOR,2,1,0,0,0,0,0,1,0,1,0,0,0,0,2026
823548,2026-05-19,592450,"Judge, Aaron",TOR,4,3,0,0,0,0,0,1,0,3,0,0,0,0,2026
823548,2026-05-19,641355,"Bellinger, Cody",TOR,4,3,1,1,0,0,0,1,0,0,0,0,0,1,2026
823548,2026-05-19,641857,"McMahon, Ryan",TOR,4,4,2,1,0,0,1,0,0,0,0,0,3,5,2026
823548,2026-05-19,663757,"Grisham, Trent",TOR,4,3,1,1,0,0,0,1,0,1,0,0,0,1,2026
823548,2026-05-19,665862,"Chisholm Jr., Jazz",TOR,4,3,0,0,0,0,0,1,0,2,0,0,0,0,2026
823548,2026-05-19,669224,"Wells, Austin",TOR,3,3,0,0,0,0,0,1,0,2,0,0,0,0,2026
823548,2026-05-19,682987,"Jones, Spencer",TOR,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2026
823548,2026-05-19,683011,"Volpe, Anthony",TOR,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2026
823548,2026-05-19,700250,"Rice, Ben",TOR,4,4,1,0,0,0,1,0,0,1,0,0,2,4,2026
823549,2026-05-18,502671,"Goldschmidt, Paul",TOR,5,4,2,0,1,0,1,1,0,0,0,0,2,6,2026
823549,2026-05-18,592450,"Judge, Aaron",TOR,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2026
823549,2026-05-18,641355,"Bellinger, Cody",TOR,4,4,2,1,0,0,1,0,0,0,0,0,2,5,2026
823549,2026-05-18,641555,"Escarra, J.C.",TOR,4,3,0,0,0,0,0,0,0,1,0,0,1,0,2026
823549,2026-05-18,642708,"Rosario, Amed",TOR,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823549,2026-05-18,663757,"Grisham, Trent",TOR,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026
823549,2026-05-18,665862,"Chisholm Jr., Jazz",TOR,4,4,2,1,0,0,1,0,0,1,0,0,2,5,2026
823549,2026-05-18,680474,"Schuemann, Max",TOR,4,2,1,1,0,0,0,2,0,0,0,0,0,1,2026
823549,2026-05-18,683011,"Volpe, Anthony",TOR,4,4,2,1,1,0,0,0,0,1,0,0,0,3,2026
823549,2026-05-18,700250,"Rice, Ben",TOR,5,5,1,0,1,0,0,0,0,1,0,0,0,2,2026
823550,2026-05-06,502671,"Goldschmidt, Paul",TEX,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823550,2026-05-06,592450,"Judge, Aaron",TEX,4,4,1,0,0,0,1,0,0,2,0,0,1,4,2026
823550,2026-05-06,641355,"Bellinger, Cody",TEX,4,3,1,1,0,0,0,1,0,0,0,0,0,1,2026
823550,2026-05-06,641857,"McMahon, Ryan",TEX,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823550,2026-05-06,663757,"Grisham, Trent",TEX,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823550,2026-05-06,665862,"Chisholm Jr., Jazz",TEX,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823550,2026-05-06,669224,"Wells, Austin",TEX,3,3,1,1,0,0,0,0,0,1,0,0,0,1,2026
823550,2026-05-06,676609,"Caballero, José",TEX,3,2,0,0,0,0,0,0,1,0,0,0,0,0,2026
823550,2026-05-06,691176,"Domínguez, Jasson",TEX,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823551,2026-05-07,502671,"Goldschmidt, Paul",TEX,5,3,1,0,0,1,0,2,0,1,0,0,0,3,2026
823551,2026-05-07,592450,"Judge, Aaron",TEX,5,5,1,1,0,0,0,0,0,1,0,0,1,1,2026
823551,2026-05-07,641355,"Bellinger, Cody",TEX,5,4,3,2,0,1,0,1,0,0,0,0,2,5,2026
823551,2026-05-07,641555,"Escarra, J.C.",TEX,4,3,1,1,0,0,0,1,0,0,0,0,1,1,2026
823551,2026-05-07,641857,"McMahon, Ryan",TEX,5,3,2,1,1,0,0,2,0,1,0,0,1,3,2026
823551,2026-05-07,642708,"Rosario, Amed",TEX,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
823551,2026-05-07,663757,"Grisham, Trent",TEX,5,5,3,2,1,0,0,0,0,0,0,0,3,4,2026
823551,2026-05-07,665862,"Chisholm Jr., Jazz",TEX,5,5,1,1,0,0,0,0,0,1,0,0,0,1,2026
823551,2026-05-07,676609,"Caballero, José",TEX,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
823551,2026-05-07,680474,"Schuemann, Max",TEX,4,4,1,0,1,0,0,0,0,1,0,0,1,2,2026
823552,2026-05-04,502671,"Goldschmidt, Paul",BAL,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
823552,2026-05-04,592450,"Judge, Aaron",BAL,5,4,2,1,0,0,1,1,0,0,0,0,4,5,2026
823552,2026-05-04,641355,"Bellinger, Cody",BAL,5,4,1,0,0,1,0,0,0,0,0,0,3,3,2026
823552,2026-05-04,641857,"McMahon, Ryan",BAL,4,4,1,1,0,0,0,0,0,1,0,0,1,1,2026
823552,2026-05-04,663757,"Grisham, Trent",BAL,5,3,2,0,2,0,0,2,0,0,0,0,1,4,2026
823552,2026-05-04,665862,"Chisholm Jr., Jazz",BAL,5,4,1,1,0,0,0,1,0,1,0,0,0,1,2026
823552,2026-05-04,669224,"Wells, Austin",BAL,4,2,0,0,0,0,0,2,0,1,0,0,0,0,2026
823552,2026-05-04,676609,"Caballero, José",BAL,4,3,1,0,1,0,0,1,0,0,0,0,1,2,2026
823552,2026-05-04,691176,"Domínguez, Jasson",BAL,5,4,1,1,0,0,0,1,0,0,0,0,1,1,2026
823553,2026-05-05,502671,"Goldschmidt, Paul",TEX,4,4,2,1,0,0,1,0,0,2,0,0,1,5,2026
823553,2026-05-05,592450,"Judge, Aaron",TEX,4,3,1,0,1,0,0,1,0,2,0,0,0,2,2026
823553,2026-05-05,641355,"Bellinger, Cody",TEX,4,3,2,0,2,0,0,1,0,0,0,0,3,4,2026
823553,2026-05-05,641857,"McMahon, Ryan",TEX,4,4,2,1,0,0,1,0,0,1,0,0,2,5,2026
823553,2026-05-05,663757,"Grisham, Trent",TEX,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
823553,2026-05-05,665862,"Chisholm Jr., Jazz",TEX,4,4,1,0,0,0,1,0,0,1,0,0,1,4,2026
823553,2026-05-05,669224,"Wells, Austin",TEX,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
823553,2026-05-05,676609,"Caballero, José",TEX,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2026
823553,2026-05-05,691176,"Domínguez, Jasson",TEX,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
823554,2026-05-02,592450,"Judge, Aaron",BAL,5,3,0,0,0,0,0,2,0,3,0,0,0,0,2026
823554,2026-05-02,641355,"Bellinger, Cody",BAL,4,4,4,1,1,0,2,0,0,0,0,0,4,11,2026
823554,2026-05-02,641555,"Escarra, J.C.",BAL,4,4,1,0,1,0,0,0,0,0,0,0,0,2,2026
823554,2026-05-02,641857,"McMahon, Ryan",BAL,4,4,1,0,1,0,0,0,0,1,0,0,0,2,2026
823554,2026-05-02,663757,"Grisham, Trent",BAL,5,4,2,0,1,0,1,1,0,1,0,0,2,6,2026
823554,2026-05-02,665862,"Chisholm Jr., Jazz",BAL,4,3,1,1,0,0,0,1,0,0,0,0,2,1,2026
823554,2026-05-02,676609,"Caballero, José",BAL,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
823554,2026-05-02,691176,"Domínguez, Jasson",BAL,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
823554,2026-05-02,700250,"Rice, Ben",BAL,5,3,1,1,0,0,0,2,0,1,0,0,0,1,2026
823555,2026-05-03,502671,"Goldschmidt, Paul",BAL,3,3,1,1,0,0,0,0,0,0,0,0,2,1,2026
823555,2026-05-03,592450,"Judge, Aaron",BAL,5,4,2,1,0,0,1,1,0,1,0,0,2,5,2026
823555,2026-05-03,641355,"Bellinger, Cody",BAL,5,4,1,0,1,0,0,1,0,0,0,0,0,2,2026
823555,2026-05-03,641857,"McMahon, Ryan",BAL,4,4,3,2,1,0,0,0,0,0,0,0,1,4,2026
823555,2026-05-03,663757,"Grisham, Trent",BAL,5,4,0,0,0,0,0,0,0,0,0,0,1,0,2026
823555,2026-05-03,665862,"Chisholm Jr., Jazz",BAL,5,3,1,1,0,0,0,1,0,0,0,0,1,1,2026
823555,2026-05-03,669224,"Wells, Austin",BAL,5,5,1,1,0,0,0,0,0,2,0,0,0,1,2026
823555,2026-05-03,676609,"Caballero, José",BAL,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2026
823555,2026-05-03,691176,"Domínguez, Jasson",BAL,5,5,3,0,2,0,1,0,0,0,0,0,3,8,2026
823555,2026-05-03,700250,"Rice, Ben",BAL,2,2,2,0,1,0,1,0,0,0,0,0,1,6,2026
823556,2026-04-19,502671,"Goldschmidt, Paul",KC,5,4,0,0,0,0,0,1,0,1,0,0,0,0,2026
823556,2026-04-19,592450,"Judge, Aaron",KC,5,5,1,0,0,0,1,0,0,3,0,0,2,4,2026
823556,2026-04-19,641355,"Bellinger, Cody",KC,5,3,1,0,1,0,0,2,0,0,0,0,0,2,2026
823556,2026-04-19,641857,"McMahon, Ryan",KC,4,3,0,0,0,0,0,1,0,2,0,0,0,0,2026
823556,2026-04-19,642708,"Rosario, Amed",KC,4,3,1,1,0,0,0,1,0,1,0,0,0,1,2026
823556,2026-04-19,663757,"Grisham, Trent",KC,5,4,2,1,0,0,1,1,0,1,0,0,3,5,2026
823556,2026-04-19,669224,"Wells, Austin",KC,4,1,0,0,0,0,0,2,0,0,0,0,1,0,2026
823556,2026-04-19,676609,"Caballero, José",KC,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2026
823556,2026-04-19,700250,"Rice, Ben",KC,5,3,1,0,0,0,1,2,0,1,0,0,1,4,2026
823557,2026-05-01,502671,"Goldschmidt, Paul",BAL,5,4,0,0,0,0,0,1,0,0,0,0,0,0,2026
823557,2026-05-01,592450,"Judge, Aaron",BAL,5,3,2,2,0,0,0,2,0,1,0,0,1,2,2026
823557,2026-05-01,641355,"Bellinger, Cody",BAL,5,4,2,0,2,0,0,1,0,2,0,0,1,4,2026
823557,2026-05-01,642708,"Rosario, Amed",BAL,4,3,1,1,0,0,0,1,0,2,0,0,1,1,2026
823557,2026-05-01,663757,"Grisham, Trent",BAL,4,4,1,0,1,0,0,0,0,0,0,0,0,2,2026
823557,2026-05-01,665862,"Chisholm Jr., Jazz",BAL,4,3,1,1,0,0,0,1,0,1,0,0,0,1,2026
823557,2026-05-01,669224,"Wells, Austin",BAL,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
823557,2026-05-01,676609,"Caballero, José",BAL,4,4,1,0,0,0,1,0,0,1,0,0,1,4,2026
823557,2026-05-01,700250,"Rice, Ben",BAL,5,5,2,1,0,0,1,0,0,0,0,0,3,5,2026
823558,2026-04-18,519317,"Stanton, Giancarlo",KC,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2026
823558,2026-04-18,545341,"Grichuk, Randal",KC,5,4,1,0,1,0,0,0,0,1,0,0,1,2,2026
823558,2026-04-18,592450,"Judge, Aaron",KC,4,2,0,0,0,0,0,2,0,2,0,0,0,0,2026
823558,2026-04-18,641355,"Bellinger, Cody",KC,5,4,3,1,0,0,2,1,0,0,0,0,5,9,2026
